node_id,time,reading
WAF1A,9/12/2020 2:15,0
WAF1A,9/12/2020 2:30,0
WAF1A,9/12/2020 2:45,0
WAF1A,9/12/2020 3:00,0
WAF1A,9/12/2020 3:15,0
WAF1A,9/12/2020 3:30,0
WAF1A,9/12/2020 3:45,0
WAF1A,9/12/2020 4:00,0
WAF1A,9/12/2020 4:15,0
WAF1A,9/12/2020 4:30,0
WAF1A,9/12/2020 4:45,0
WAF1A,9/12/2020 5:00,0
WAF1A,9/12/2020 5:15,0
WAF1A,9/12/2020 5:30,0
WAF1A,9/12/2020 5:45,0
WAF1A,9/12/2020 6:00,0
WAF1A,9/12/2020 6:15,0
WAF1A,9/12/2020 6:30,0
WAF1A,9/12/2020 6:45,0
WAF1A,9/12/2020 7:00,0
WAF1A,9/12/2020 7:15,0
WAF1A,9/12/2020 7:30,0
WAF1A,9/12/2020 7:45,0
WAF1A,9/12/2020 8:00,0
WAF1A,9/12/2020 8:15,0
WAF1A,9/12/2020 8:30,0
WAF1A,9/12/2020 8:45,0
WAF1A,9/12/2020 9:00,0
WAF1A,9/12/2020 9:15,0
WAF1A,9/12/2020 9:30,0
WAF1A,9/12/2020 9:45,0
WAF1A,9/12/2020 10:00,0
WAF1A,9/12/2020 10:15,0
WAF1A,9/12/2020 10:30,0
WAF1A,9/12/2020 10:45,0
WAF1A,9/12/2020 11:00,0
WAF1A,9/12/2020 11:15,0
WAF1A,9/12/2020 11:30,0
WAF1A,9/12/2020 11:45,0
WAF1A,9/12/2020 12:00,0
WAF1A,9/12/2020 12:15,0
WAF1A,9/12/2020 12:30,0
WAF1A,9/12/2020 12:45,0
WAF1A,9/12/2020 13:00,0
WAF1A,9/12/2020 13:15,0
WAF1A,9/12/2020 13:30,0
WAF1A,9/12/2020 13:45,0
WAF1A,9/12/2020 14:00,0
WAF1A,9/12/2020 14:15,0
WAF1A,9/12/2020 14:30,0
WAF1A,9/12/2020 14:45,0
WAF1A,9/12/2020 15:00,0
WAF1A,9/12/2020 15:15,0
WAF1A,9/12/2020 15:30,0
WAF1A,9/12/2020 15:45,0
WAF1A,9/12/2020 16:00,0
WAF1A,9/12/2020 16:15,0
WAF1A,9/12/2020 16:30,0
WAF1A,9/12/2020 16:45,0
WAF1A,9/12/2020 17:00,0
WAF1A,9/12/2020 17:15,0
WAF1A,9/12/2020 17:30,0
WAF1A,9/12/2020 17:45,0
WAF1A,9/12/2020 18:00,0
WAF1A,9/12/2020 18:15,0
WAF1A,9/12/2020 18:30,0
WAF1A,9/12/2020 18:45,0
WAF1A,9/12/2020 19:00,0
WAF1A,9/12/2020 19:15,0
WAF1A,9/12/2020 19:30,0
WAF1A,9/12/2020 19:45,0
WAF1A,9/12/2020 20:00,0
WAF1A,9/12/2020 20:15,0
WAF1A,9/12/2020 20:30,0
WAF1A,9/12/2020 20:45,0
WAF1A,9/12/2020 21:00,0
WAF1A,9/12/2020 21:15,0
WAF1A,9/12/2020 21:30,0
WAF1A,9/12/2020 21:45,0
WAF1A,9/12/2020 22:00,0
WAF1A,9/12/2020 22:15,0
WAF1A,9/12/2020 22:30,0
WAF1A,9/12/2020 22:45,0
WAF1A,9/12/2020 23:00,0
WAF1A,9/12/2020 23:15,0
WAF1A,9/12/2020 23:30,0
WAF1A,9/12/2020 23:45,0
WAF1A,9/13/2020 0:00,0
WAF1A,9/13/2020 0:15,0
WAF1A,9/13/2020 0:30,0
WAF1A,9/13/2020 0:45,0
WAF1A,9/13/2020 1:00,0
WAF1A,9/13/2020 1:15,0
WAF1A,9/13/2020 1:30,0
WAF1A,9/13/2020 1:45,0
WAF1A,9/13/2020 2:00,0
WAF1A,9/13/2020 2:15,0
WAF1A,9/13/2020 2:30,0
WAF1A,9/13/2020 2:45,0
WAF1A,9/13/2020 3:00,0
WAF1A,9/13/2020 3:15,0
WAF1A,9/13/2020 3:30,0
WAF1A,9/13/2020 3:45,0
WAF1A,9/13/2020 4:00,0
WAF1A,9/13/2020 4:15,0
WAF1A,9/13/2020 4:30,0
WAF1A,9/13/2020 4:45,0
WAF1A,9/13/2020 5:00,0
WAF1A,9/13/2020 5:15,0
WAF1A,9/13/2020 5:30,0
WAF1A,9/13/2020 5:45,0
WAF1A,9/13/2020 6:00,0
WAF1A,9/13/2020 6:15,0
WAF1A,9/13/2020 6:30,0
WAF1A,9/13/2020 6:45,0
WAF1A,9/13/2020 7:00,0
WAF1A,9/13/2020 7:15,0
WAF1A,9/13/2020 7:30,0
WAF1A,9/13/2020 7:45,0
WAF1A,9/13/2020 8:00,0
WAF1A,9/13/2020 8:15,0
WAF1A,9/13/2020 8:30,0
WAF1A,9/13/2020 8:45,0
WAF1A,9/13/2020 9:00,0
WAF1A,9/13/2020 9:15,0
WAF1A,9/13/2020 9:30,0
WAF1A,9/13/2020 9:45,0
WAF1A,9/13/2020 10:00,0
WAF1A,9/13/2020 10:15,0
WAF1A,9/13/2020 10:30,0
WAF1A,9/13/2020 10:45,0
WAF1A,9/13/2020 11:00,0
WAF1A,9/13/2020 11:15,0
WAF1A,9/13/2020 11:30,0
WAF1A,9/13/2020 11:45,0
WAF1A,9/13/2020 12:00,0
WAF1A,9/13/2020 12:15,0
WAF1A,9/13/2020 12:30,0
WAF1A,9/13/2020 12:45,0
WAF1A,9/13/2020 13:00,0
WAF1A,9/13/2020 13:15,0
WAF1A,9/13/2020 13:30,0
WAF1A,9/13/2020 13:45,0
WAF1A,9/13/2020 14:00,0
WAF1A,9/13/2020 14:15,0
WAF1A,9/13/2020 14:30,0
WAF1A,9/13/2020 14:45,0
WAF1A,9/13/2020 15:00,0
WAF1A,9/13/2020 15:15,0
WAF1A,9/13/2020 15:30,0
WAF1A,9/13/2020 15:45,0
WAF1A,9/13/2020 16:00,0
WAF1A,9/13/2020 16:15,0
WAF1A,9/13/2020 16:30,0
WAF1A,9/13/2020 16:45,0
WAF1A,9/13/2020 17:00,0
WAF1A,9/13/2020 17:15,0
WAF1A,9/13/2020 17:30,0
WAF1A,9/13/2020 17:45,0
WAF1A,9/13/2020 18:00,0
WAF1A,9/13/2020 18:15,0
WAF1A,9/13/2020 18:30,0
WAF1A,9/13/2020 18:45,0
WAF1A,9/13/2020 19:00,0
WAF1A,9/13/2020 19:15,0
WAF1A,9/13/2020 19:30,0
WAF1A,9/13/2020 19:45,0
WAF1A,9/13/2020 20:00,0
WAF1A,9/13/2020 20:15,0
WAF1A,9/13/2020 20:30,0
WAF1A,9/13/2020 20:45,0
WAF1A,9/13/2020 21:00,0
WAF1A,9/13/2020 21:15,0
WAF1A,9/13/2020 21:30,0
WAF1A,9/13/2020 21:45,0
WAF1A,9/13/2020 22:00,0
WAF1A,9/13/2020 22:15,0
WAF1A,9/13/2020 22:30,0
WAF1A,9/13/2020 22:45,0
WAF1A,9/13/2020 23:00,0
WAF1A,9/13/2020 23:15,0
WAF1A,9/13/2020 23:30,0
WAF1A,9/13/2020 23:45,0
WAF1A,9/14/2020 0:00,0
WAF1A,9/14/2020 0:15,0
WAF1A,9/14/2020 0:30,0
WAF1A,9/14/2020 0:45,0
WAF1A,9/14/2020 1:00,0
WAF1A,9/14/2020 1:15,0
WAF1A,9/14/2020 1:30,0
WAF1A,9/14/2020 1:45,0
WAF1A,9/14/2020 2:00,0
WAF1A,9/14/2020 2:15,0
WAF1A,9/14/2020 2:30,0
WAF1A,9/14/2020 2:45,0
WAF1A,9/14/2020 3:00,0
WAF1A,9/14/2020 3:15,0
WAF1A,9/14/2020 3:30,0
WAF1A,9/14/2020 3:45,0
WAF1A,9/14/2020 4:00,0
WAF1A,9/14/2020 4:15,0
WAF1A,9/14/2020 4:30,0
WAF1A,9/14/2020 4:45,0
WAF1A,9/14/2020 5:00,0
WAF1A,9/14/2020 5:15,0
WAF1A,9/14/2020 5:30,0
WAF1A,9/14/2020 5:45,0
WAF1A,9/14/2020 6:00,0
WAF1A,9/14/2020 6:15,0
WAF1A,9/14/2020 6:30,0
WAF1A,9/14/2020 6:45,0
WAF1A,9/14/2020 7:00,0
WAF1A,9/14/2020 7:15,0
WAF1A,9/14/2020 7:30,0
WAF1A,9/14/2020 7:45,0
WAF1A,9/14/2020 8:00,0
WAF1A,9/14/2020 8:15,0
WAF1A,9/14/2020 8:30,0
WAF1A,9/14/2020 8:45,0
WAF1A,9/14/2020 9:00,0
WAF1A,9/14/2020 9:15,0
WAF1A,9/14/2020 9:30,0
WAF1A,9/14/2020 9:45,0
WAF1A,9/14/2020 10:00,0
WAF1A,9/14/2020 10:15,0
WAF1A,9/14/2020 10:30,0
WAF1A,9/14/2020 10:45,0
WAF1A,9/14/2020 11:00,0
WAF1A,9/14/2020 11:15,0
WAF1A,9/14/2020 11:30,0
WAF1A,9/14/2020 11:45,0
WAF1A,9/14/2020 12:00,0
WAF1A,9/14/2020 12:15,0
WAF1A,9/14/2020 12:30,0
WAF1A,9/14/2020 12:45,0
WAF1A,9/14/2020 13:00,0
WAF1A,9/14/2020 13:15,0
WAF1A,9/14/2020 13:30,0
WAF1A,9/14/2020 13:45,0
WAF1A,9/14/2020 14:00,0
WAF1A,9/14/2020 14:15,0
WAF1A,9/14/2020 14:30,0
WAF1A,9/14/2020 14:45,0
WAF1A,9/14/2020 15:00,0
WAF1A,9/14/2020 15:15,0
WAF1A,9/14/2020 15:30,"3,016.00"
WAF1A,9/14/2020 15:45,"3,063.00"
WAF1A,9/14/2020 16:00,"3,001.00"
WAF1A,9/14/2020 16:15,"3,041.00"
WAF1A,9/14/2020 16:30,"3,025.00"
WAF1A,9/14/2020 16:45,"2,875.00"
WAF1A,9/14/2020 17:00,"2,895.00"
WAF1A,9/14/2020 17:15,"2,949.00"
WAF1A,9/14/2020 17:30,"2,926.00"
WAF1A,9/14/2020 17:45,"2,908.00"
WAF1A,9/14/2020 18:00,"2,866.00"
WAF1A,9/14/2020 18:15,"2,863.00"
WAF1A,9/14/2020 18:30,"2,865.00"
WAF1A,9/14/2020 18:45,"2,838.00"
WAF1A,9/14/2020 19:00,"2,819.00"
WAF1A,9/14/2020 19:15,"2,809.00"
WAF1A,9/14/2020 19:30,"2,784.00"
WAF1A,9/14/2020 19:45,"2,821.00"
WAF1A,9/14/2020 20:00,"2,830.00"
WAF1A,9/14/2020 20:15,"2,781.00"
WAF1A,9/14/2020 20:30,"2,764.00"
WAF1A,9/14/2020 20:45,"2,828.00"
WAF1A,9/14/2020 21:00,"2,782.00"
WAF1A,9/14/2020 21:15,"2,746.00"
WAF1A,9/14/2020 21:30,"2,716.00"
WAF1A,9/14/2020 21:45,"2,698.00"
WAF1A,9/14/2020 22:00,"2,723.00"
WAF1A,9/14/2020 22:15,"2,710.00"
WAF1A,9/14/2020 22:30,"2,651.00"
WAF1A,9/14/2020 22:45,"2,679.00"
WAF1A,9/14/2020 23:00,"2,676.00"
WAF1A,9/14/2020 23:15,"2,666.00"
WAF1A,9/14/2020 23:30,"2,635.00"
WAF1A,9/14/2020 23:45,"2,665.00"
WAF1A,9/15/2020 0:00,"2,655.00"
WAF1A,9/15/2020 0:15,"2,638.00"
WAF1A,9/15/2020 0:30,"2,622.00"
WAF1A,9/15/2020 0:45,"2,644.00"
WAF1A,9/15/2020 1:00,"2,598.00"
WAF1A,9/15/2020 1:15,"2,640.00"
WAF1A,9/15/2020 1:30,"2,653.00"
WAF1A,9/15/2020 1:45,"2,596.00"
WAF1A,9/15/2020 2:00,"2,604.00"
WAF1A,9/15/2020 2:15,"2,659.00"
WAF1A,9/15/2020 2:30,"2,641.00"
WAF1A,9/15/2020 2:45,"2,651.00"
WAF1A,9/15/2020 3:00,"2,600.00"
WAF1A,9/15/2020 3:15,"2,626.00"
WAF1A,9/15/2020 3:30,"2,621.00"
WAF1A,9/15/2020 3:45,"2,652.00"
WAF1A,9/15/2020 4:00,"2,632.00"
WAF1A,9/15/2020 4:15,"2,629.00"
WAF1A,9/15/2020 4:30,"2,695.00"
WAF1A,9/15/2020 4:45,"2,649.00"
WAF1A,9/15/2020 5:00,"2,676.00"
WAF1A,9/15/2020 5:15,"2,709.00"
WAF1A,9/15/2020 5:30,"2,701.00"
WAF1A,9/15/2020 5:45,"2,757.00"
WAF1A,9/15/2020 6:00,"2,755.00"
WAF1A,9/15/2020 6:15,"2,781.00"
WAF1A,9/15/2020 6:30,"2,749.00"
WAF1A,9/15/2020 6:45,"2,775.00"
WAF1A,9/15/2020 7:00,"2,734.00"
WAF1A,9/15/2020 7:15,"2,797.00"
WAF1A,9/15/2020 7:30,"2,788.00"
WAF1A,9/15/2020 7:45,"2,743.00"
WAF1A,9/15/2020 8:00,"2,840.00"
WAF1A,9/15/2020 8:15,"2,838.00"
WAF1A,9/15/2020 8:30,"2,790.00"
WAF1A,9/15/2020 8:45,"2,819.00"
WAF1A,9/15/2020 9:00,"2,835.00"
WAF1A,9/15/2020 9:15,"2,797.00"
WAF1A,9/15/2020 9:30,"2,797.00"
WAF1A,9/15/2020 9:45,"4,371.00"
WAF1A,9/15/2020 10:00,"4,422.00"
WAF1A,9/15/2020 10:15,"4,430.00"
WAF1A,9/15/2020 10:30,"4,414.00"
WAF1A,9/15/2020 10:45,"4,470.00"
WAF1A,9/15/2020 11:00,"4,448.00"
WAF1A,9/15/2020 11:15,"4,480.00"
WAF1A,9/15/2020 11:30,"4,461.00"
WAF1A,9/15/2020 11:45,"4,469.00"
WAF1A,9/15/2020 12:00,"4,549.00"
WAF1A,9/15/2020 12:15,"4,424.00"
WAF1A,9/15/2020 12:30,"4,471.00"
WAF1A,9/15/2020 12:45,"4,409.00"
WAF1A,9/15/2020 13:00,"4,542.00"
WAF1A,9/15/2020 13:15,"4,552.00"
WAF1A,9/15/2020 13:30,"4,483.00"
WAF1A,9/15/2020 13:45,"4,474.00"
WAF1A,9/15/2020 14:00,"4,508.00"
WAF1A,9/15/2020 14:15,"4,480.00"
WAF1A,9/15/2020 14:30,"4,478.00"
WAF1A,9/15/2020 14:45,"4,447.00"
WAF1A,9/15/2020 15:00,631
WAF1A,9/15/2020 15:15,678
WAF1A,9/15/2020 15:30,636
WAF1A,9/15/2020 15:45,621
WAF1A,9/15/2020 16:00,674
WAF1A,9/15/2020 16:15,643
WAF1A,9/15/2020 16:30,654
WAF1A,9/15/2020 16:45,635
WAF1A,9/15/2020 17:00,630
WAF1A,9/15/2020 17:15,643
WAF1A,9/15/2020 17:30,646
WAF1A,9/15/2020 17:45,643
WAF1A,9/15/2020 18:00,636
WAF1A,9/15/2020 18:15,637
WAF1A,9/15/2020 18:30,612
WAF1A,9/15/2020 18:45,621
WAF1A,9/15/2020 19:00,617
WAF1A,9/15/2020 19:15,623
WAF1A,9/15/2020 19:30,630
WAF1A,9/15/2020 19:45,613
WAF1A,9/15/2020 20:00,626
WAF1A,9/15/2020 20:15,640
WAF1A,9/15/2020 20:30,706
WAF1A,9/15/2020 20:45,670
WAF1A,9/15/2020 21:00,665
WAF1A,9/15/2020 21:15,668
WAF1A,9/15/2020 21:30,630
WAF1A,9/15/2020 21:45,664
WAF1A,9/15/2020 22:00,678
WAF1A,9/15/2020 22:15,642
WAF1A,9/15/2020 22:30,645
WAF1A,9/15/2020 22:45,644
WAF1A,9/15/2020 23:00,641
WAF1A,9/15/2020 23:15,631
WAF1A,9/15/2020 23:30,618
WAF1A,9/15/2020 23:45,606
WAF1A,9/16/2020 0:00,609
WAF1A,9/16/2020 0:15,610
WAF1A,9/16/2020 0:30,600
WAF1A,9/16/2020 0:45,580
WAF1A,9/16/2020 1:00,581
WAF1A,9/16/2020 1:15,568
WAF1A,9/16/2020 1:30,570
WAF1A,9/16/2020 1:45,563
WAF1A,9/16/2020 2:00,567
WAF1A,9/16/2020 2:15,557
WAF1A,9/16/2020 2:30,555
WAF1A,9/16/2020 2:45,543
WAF1A,9/16/2020 3:00,549
WAF1A,9/16/2020 3:15,551
WAF1A,9/16/2020 3:30,556
WAF1A,9/16/2020 3:45,551
WAF1A,9/16/2020 4:00,552
WAF1A,9/16/2020 4:15,552
WAF1A,9/16/2020 4:30,552
WAF1A,9/16/2020 4:45,546
WAF1A,9/16/2020 5:00,542
WAF1A,9/16/2020 5:15,550
WAF1A,9/16/2020 5:30,545
WAF1A,9/16/2020 5:45,542
WAF1A,9/16/2020 6:00,544
WAF1A,9/16/2020 6:15,548
WAF1A,9/16/2020 6:30,545
WAF1A,9/16/2020 6:45,542
WAF1A,9/16/2020 7:00,553
WAF1A,9/16/2020 7:15,553
WAF1A,9/16/2020 7:30,531
WAF1A,9/16/2020 7:45,548
WAF1A,9/16/2020 8:00,552
WAF1A,9/16/2020 8:15,573
WAF1A,9/16/2020 8:30,571
WAF1A,9/16/2020 8:45,587
WAF1A,9/16/2020 9:00,632
WAF1A,9/16/2020 9:15,593
WAF1A,9/16/2020 9:30,594
WAF1A,9/16/2020 9:45,603
WAF1A,9/16/2020 10:00,608
WAF1A,9/16/2020 10:15,636
WAF1A,9/16/2020 10:30,612
WAF1A,9/16/2020 10:45,630
WAF1A,9/16/2020 11:00,629
WAF1A,9/16/2020 11:15,629
WAF1A,9/16/2020 11:30,689
WAF1A,9/16/2020 11:45,646
WAF1A,9/16/2020 12:00,634
WAF1A,9/16/2020 12:15,671
WAF1A,9/16/2020 12:30,679
WAF1A,9/16/2020 12:45,653
WAF1A,9/16/2020 13:00,646
WAF1A,9/16/2020 13:15,702
WAF1A,9/16/2020 13:30,689
WAF1A,9/16/2020 13:45,665
WAF1A,9/16/2020 14:00,650
WAF1A,9/16/2020 14:15,677
WAF1A,9/16/2020 14:30,656
WAF1A,9/16/2020 14:45,659
WAF1A,9/16/2020 15:00,659
WAF1A,9/16/2020 15:15,685
WAF1A,9/16/2020 15:30,656
WAF1A,9/16/2020 15:45,652
WAF1A,9/16/2020 16:00,638
WAF1A,9/16/2020 16:15,638
WAF1A,9/16/2020 16:30,662
WAF1A,9/16/2020 16:45,627
WAF1A,9/16/2020 17:00,630
WAF1A,9/16/2020 17:15,634
WAF1A,9/16/2020 17:30,628
WAF1A,9/16/2020 17:45,617
WAF1A,9/16/2020 18:00,636
WAF1A,9/16/2020 18:15,622
WAF1A,9/16/2020 18:30,652
WAF1A,9/16/2020 18:45,613
WAF1A,9/16/2020 19:00,620
WAF1A,9/16/2020 19:15,610
WAF1A,9/16/2020 19:30,662
WAF1A,9/16/2020 19:45,643
WAF1A,9/16/2020 20:00,647
WAF1A,9/16/2020 20:15,641
WAF1A,9/16/2020 20:30,638
WAF1A,9/16/2020 20:45,629
WAF1A,9/16/2020 21:00,649
WAF1A,9/16/2020 21:15,648
WAF1A,9/16/2020 21:30,656
WAF1A,9/16/2020 21:45,678
WAF1A,9/16/2020 22:00,658
WAF1A,9/16/2020 22:15,669
WAF1A,9/16/2020 22:30,679
WAF1A,9/16/2020 22:45,658
WAF1A,9/16/2020 23:00,644
WAF1A,9/16/2020 23:15,657
WAF1A,9/16/2020 23:30,648
WAF1A,9/16/2020 23:45,622
WAF1A,9/17/2020 0:00,604
WAF1A,9/17/2020 0:15,608
WAF1A,9/17/2020 0:30,601
WAF1A,9/17/2020 0:45,597
WAF1A,9/17/2020 1:00,581
WAF1A,9/17/2020 1:15,569
WAF1A,9/17/2020 1:30,563
WAF1A,9/17/2020 1:45,564
WAF1A,9/17/2020 2:00,556
WAF1A,9/17/2020 2:15,550
WAF1A,9/17/2020 2:30,556
WAF1A,9/17/2020 2:45,542
WAF1A,9/17/2020 3:00,553
WAF1A,9/17/2020 3:15,544
WAF1A,9/17/2020 3:30,546
WAF1A,9/17/2020 3:45,534
WAF1A,9/17/2020 4:00,533
WAF1A,9/17/2020 4:15,542
WAF1A,9/17/2020 4:30,540
WAF1A,9/17/2020 4:45,539
WAF1A,9/17/2020 5:00,545
WAF1A,9/17/2020 5:15,546
WAF1A,9/17/2020 5:30,541
WAF1A,9/17/2020 5:45,536
WAF1A,9/17/2020 6:00,534
WAF1A,9/17/2020 6:15,539
WAF1A,9/17/2020 6:30,554
WAF1A,9/17/2020 6:45,546
WAF1A,9/17/2020 7:00,562
WAF1A,9/17/2020 7:15,544
WAF1A,9/17/2020 7:30,555
WAF1A,9/17/2020 7:45,561
WAF1A,9/17/2020 8:00,573
WAF1A,9/17/2020 8:15,559
WAF1A,9/17/2020 8:30,565
WAF1A,9/17/2020 8:45,577
WAF1A,9/17/2020 9:00,617
WAF1A,9/17/2020 9:15,628
WAF1A,9/17/2020 9:30,631
WAF1A,9/17/2020 9:45,653
WAF1A,9/17/2020 10:00,626
WAF1A,9/17/2020 10:15,639
WAF1A,9/17/2020 10:30,685
WAF1A,9/17/2020 10:45,664
WAF1A,9/17/2020 11:00,711
WAF1A,9/17/2020 11:15,724
WAF1A,9/17/2020 11:30,707
WAF1A,9/17/2020 11:45,713
WAF1A,9/17/2020 12:00,724
WAF1A,9/17/2020 12:15,749
WAF1A,9/17/2020 12:30,708
WAF1A,9/17/2020 12:45,673
WAF1A,9/17/2020 13:00,695
WAF1A,9/17/2020 13:15,663
WAF1A,9/17/2020 13:30,719
WAF1A,9/17/2020 13:45,712
WAF1A,9/17/2020 14:00,684
WAF1A,9/17/2020 14:15,705
WAF1A,9/17/2020 14:30,697
WAF1A,9/17/2020 14:45,726
WAF1A,9/17/2020 15:00,699
WAF1A,9/17/2020 15:15,725
WAF1A,9/17/2020 15:30,702
WAF1A,9/17/2020 15:45,694
WAF1A,9/17/2020 16:00,685
WAF1A,9/17/2020 16:15,685
WAF1A,9/17/2020 16:30,666
WAF1A,9/17/2020 16:45,676
WAF1A,9/17/2020 17:00,681
WAF1A,9/17/2020 17:15,669
WAF1A,9/17/2020 17:30,688
WAF1A,9/17/2020 17:45,660
WAF1A,9/17/2020 18:00,672
WAF1A,9/17/2020 18:15,650
WAF1A,9/17/2020 18:30,673
WAF1A,9/17/2020 18:45,660
WAF1A,9/17/2020 19:00,642
WAF1A,9/17/2020 19:15,641
WAF1A,9/17/2020 19:30,659
WAF1A,9/17/2020 19:45,644
WAF1A,9/17/2020 20:00,670
WAF1A,9/17/2020 20:15,666
WAF1A,9/17/2020 20:30,647
WAF1A,9/17/2020 20:45,665
WAF1A,9/17/2020 21:00,639
WAF1A,9/17/2020 21:15,661
WAF1A,9/17/2020 21:30,671
