node_id,time,reading
WAF1A,9/12/2020 2:15,0
WAF1A,9/12/2020 2:30,0
WAF1A,9/12/2020 2:45,0
WAF1A,9/12/2020 3:00,0
WAF1A,9/12/2020 3:15,0
WAF1A,9/12/2020 3:30,0
WAF1A,9/12/2020 3:45,0
WAF1A,9/12/2020 4:00,0
WAF1A,9/12/2020 4:15,0
WAF1A,9/12/2020 4:30,0
WAF1A,9/12/2020 4:45,0
WAF1A,9/12/2020 5:00,0
WAF1A,9/12/2020 5:15,0
WAF1A,9/12/2020 5:30,0
WAF1A,9/12/2020 5:45,0
WAF1A,9/12/2020 6:00,0
WAF1A,9/12/2020 6:15,0
WAF1A,9/12/2020 6:30,0
WAF1A,9/12/2020 6:45,0
WAF1A,9/12/2020 7:00,0
WAF1A,9/12/2020 7:15,0
WAF1A,9/12/2020 7:30,0
WAF1A,9/12/2020 7:45,0
WAF1A,9/12/2020 8:00,0
WAF1A,9/12/2020 8:15,0
WAF1A,9/12/2020 8:30,0
WAF1A,9/12/2020 8:45,0
WAF1A,9/12/2020 9:00,0
WAF1A,9/12/2020 9:15,0
WAF1A,9/12/2020 9:30,0
WAF1A,9/12/2020 9:45,0
WAF1A,9/12/2020 10:00,0
WAF1A,9/12/2020 10:15,0
WAF1A,9/12/2020 10:30,0
WAF1A,9/12/2020 10:45,0
WAF1A,9/12/2020 11:00,0
WAF1A,9/12/2020 11:15,0
WAF1A,9/12/2020 11:30,0
WAF1A,9/12/2020 11:45,0
WAF1A,9/12/2020 12:00,0
WAF1A,9/12/2020 12:15,0
WAF1A,9/12/2020 12:30,0
WAF1A,9/12/2020 12:45,0
WAF1A,9/12/2020 13:00,0
WAF1A,9/12/2020 13:15,0
WAF1A,9/12/2020 13:30,0
WAF1A,9/12/2020 13:45,0
WAF1A,9/12/2020 14:00,0
WAF1A,9/12/2020 14:15,0
WAF1A,9/12/2020 14:30,0
WAF1A,9/12/2020 14:45,0
WAF1A,9/12/2020 15:00,0
WAF1A,9/12/2020 15:15,0
WAF1A,9/12/2020 15:30,0
WAF1A,9/12/2020 15:45,0
WAF1A,9/12/2020 16:00,0
WAF1A,9/12/2020 16:15,0
WAF1A,9/12/2020 16:30,0
WAF1A,9/12/2020 16:45,0
WAF1A,9/12/2020 17:00,0
WAF1A,9/12/2020 17:15,0
WAF1A,9/12/2020 17:30,0
WAF1A,9/12/2020 17:45,0
WAF1A,9/12/2020 18:00,0
WAF1A,9/12/2020 18:15,0
WAF1A,9/12/2020 18:30,0
WAF1A,9/12/2020 18:45,0
WAF1A,9/12/2020 19:00,0
WAF1A,9/12/2020 19:15,0
WAF1A,9/12/2020 19:30,0
WAF1A,9/12/2020 19:45,0
WAF1A,9/12/2020 20:00,0
WAF1A,9/12/2020 20:15,0
WAF1A,9/12/2020 20:30,0
WAF1A,9/12/2020 20:45,0
WAF1A,9/12/2020 21:00,0
WAF1A,9/12/2020 21:15,0
WAF1A,9/12/2020 21:30,0
WAF1A,9/12/2020 21:45,0
WAF1A,9/12/2020 22:00,0
WAF1A,9/12/2020 22:15,0
WAF1A,9/12/2020 22:30,0
WAF1A,9/12/2020 22:45,0
WAF1A,9/12/2020 23:00,0
WAF1A,9/12/2020 23:15,0
WAF1A,9/12/2020 23:30,0
WAF1A,9/12/2020 23:45,0
WAF1A,9/13/2020 0:00,0
WAF1A,9/13/2020 0:15,0
WAF1A,9/13/2020 0:30,0
WAF1A,9/13/2020 0:45,0
WAF1A,9/13/2020 1:00,0
WAF1A,9/13/2020 1:15,0
WAF1A,9/13/2020 1:30,0
WAF1A,9/13/2020 1:45,0
WAF1A,9/13/2020 2:00,0
WAF1A,9/13/2020 2:15,0
WAF1A,9/13/2020 2:30,0
WAF1A,9/13/2020 2:45,0
WAF1A,9/13/2020 3:00,0
WAF1A,9/13/2020 3:15,0
WAF1A,9/13/2020 3:30,0
WAF1A,9/13/2020 3:45,0
WAF1A,9/13/2020 4:00,0
WAF1A,9/13/2020 4:15,0
WAF1A,9/13/2020 4:30,0
WAF1A,9/13/2020 4:45,0
WAF1A,9/13/2020 5:00,0
WAF1A,9/13/2020 5:15,0
WAF1A,9/13/2020 5:30,0
WAF1A,9/13/2020 5:45,0
WAF1A,9/13/2020 6:00,0
WAF1A,9/13/2020 6:15,0
WAF1A,9/13/2020 6:30,0
WAF1A,9/13/2020 6:45,0
WAF1A,9/13/2020 7:00,0
WAF1A,9/13/2020 7:15,0
WAF1A,9/13/2020 7:30,0
WAF1A,9/13/2020 7:45,0
WAF1A,9/13/2020 8:00,0
WAF1A,9/13/2020 8:15,0
WAF1A,9/13/2020 8:30,0
WAF1A,9/13/2020 8:45,0
WAF1A,9/13/2020 9:00,0
WAF1A,9/13/2020 9:15,0
WAF1A,9/13/2020 9:30,0
WAF1A,9/13/2020 9:45,0
WAF1A,9/13/2020 10:00,0
WAF1A,9/13/2020 10:15,0
WAF1A,9/13/2020 10:30,0
WAF1A,9/13/2020 10:45,0
WAF1A,9/13/2020 11:00,0
WAF1A,9/13/2020 11:15,0
WAF1A,9/13/2020 11:30,0
WAF1A,9/13/2020 11:45,0
WAF1A,9/13/2020 12:00,0
WAF1A,9/13/2020 12:15,0
WAF1A,9/13/2020 12:30,0
WAF1A,9/13/2020 12:45,0
WAF1A,9/13/2020 13:00,0
WAF1A,9/13/2020 13:15,0
WAF1A,9/13/2020 13:30,0
WAF1A,9/13/2020 13:45,0
WAF1A,9/13/2020 14:00,0
WAF1A,9/13/2020 14:15,0
WAF1A,9/13/2020 14:30,0
WAF1A,9/13/2020 14:45,0
WAF1A,9/13/2020 15:00,0
WAF1A,9/13/2020 15:15,0
WAF1A,9/13/2020 15:30,0
WAF1A,9/13/2020 15:45,0
WAF1A,9/13/2020 16:00,0
WAF1A,9/13/2020 16:15,0
WAF1A,9/13/2020 16:30,0
WAF1A,9/13/2020 16:45,0
WAF1A,9/13/2020 17:00,0
WAF1A,9/13/2020 17:15,0
WAF1A,9/13/2020 17:30,0
WAF1A,9/13/2020 17:45,0
WAF1A,9/13/2020 18:00,0
WAF1A,9/13/2020 18:15,0
WAF1A,9/13/2020 18:30,0
WAF1A,9/13/2020 18:45,0
WAF1A,9/13/2020 19:00,0
WAF1A,9/13/2020 19:15,0
WAF1A,9/13/2020 19:30,0
WAF1A,9/13/2020 19:45,0
WAF1A,9/13/2020 20:00,0
WAF1A,9/13/2020 20:15,0
WAF1A,9/13/2020 20:30,0
WAF1A,9/13/2020 20:45,0
WAF1A,9/13/2020 21:00,0
WAF1A,9/13/2020 21:15,0
WAF1A,9/13/2020 21:30,0
WAF1A,9/13/2020 21:45,0
WAF1A,9/13/2020 22:00,0
WAF1A,9/13/2020 22:15,0
WAF1A,9/13/2020 22:30,0
WAF1A,9/13/2020 22:45,0
WAF1A,9/13/2020 23:00,0
WAF1A,9/13/2020 23:15,0
WAF1A,9/13/2020 23:30,0
WAF1A,9/13/2020 23:45,0
WAF1A,9/14/2020 0:00,0
WAF1A,9/14/2020 0:15,0
WAF1A,9/14/2020 0:30,0
WAF1A,9/14/2020 0:45,0
WAF1A,9/14/2020 1:00,0
WAF1A,9/14/2020 1:15,0
WAF1A,9/14/2020 1:30,0
WAF1A,9/14/2020 1:45,0
WAF1A,9/14/2020 2:00,0
WAF1A,9/14/2020 2:15,0
WAF1A,9/14/2020 2:30,0
WAF1A,9/14/2020 2:45,0
WAF1A,9/14/2020 3:00,0
WAF1A,9/14/2020 3:15,0
WAF1A,9/14/2020 3:30,0
WAF1A,9/14/2020 3:45,0
WAF1A,9/14/2020 4:00,0
WAF1A,9/14/2020 4:15,0
WAF1A,9/14/2020 4:30,0
WAF1A,9/14/2020 4:45,0
WAF1A,9/14/2020 5:00,0
WAF1A,9/14/2020 5:15,0
WAF1A,9/14/2020 5:30,0
WAF1A,9/14/2020 5:45,0
WAF1A,9/14/2020 6:00,0
WAF1A,9/14/2020 6:15,0
WAF1A,9/14/2020 6:30,0
WAF1A,9/14/2020 6:45,0
WAF1A,9/14/2020 7:00,0
WAF1A,9/14/2020 7:15,0
WAF1A,9/14/2020 7:30,0
WAF1A,9/14/2020 7:45,0
WAF1A,9/14/2020 8:00,0
WAF1A,9/14/2020 8:15,0
WAF1A,9/14/2020 8:30,0
WAF1A,9/14/2020 8:45,0
WAF1A,9/14/2020 9:00,0
WAF1A,9/14/2020 9:15,0
WAF1A,9/14/2020 9:30,0
WAF1A,9/14/2020 9:45,0
WAF1A,9/14/2020 10:00,0
WAF1A,9/14/2020 10:15,0
WAF1A,9/14/2020 10:30,0
WAF1A,9/14/2020 10:45,0
WAF1A,9/14/2020 11:00,0
WAF1A,9/14/2020 11:15,0
WAF1A,9/14/2020 11:30,0
WAF1A,9/14/2020 11:45,0
WAF1A,9/14/2020 12:00,0
WAF1A,9/14/2020 12:15,0
WAF1A,9/14/2020 12:30,0
WAF1A,9/14/2020 12:45,0
WAF1A,9/14/2020 13:00,0
WAF1A,9/14/2020 13:15,0
WAF1A,9/14/2020 13:30,0
WAF1A,9/14/2020 13:45,0
WAF1A,9/14/2020 14:00,0
WAF1A,9/14/2020 14:15,0
WAF1A,9/14/2020 14:30,0
WAF1A,9/14/2020 14:45,0
WAF1A,9/14/2020 15:00,0
WAF1A,9/14/2020 15:15,0
WAF1A,9/14/2020 15:30,136
WAF1A,9/14/2020 15:45,138
WAF1A,9/14/2020 16:00,135
WAF1A,9/14/2020 16:15,137
WAF1A,9/14/2020 16:30,136
WAF1A,9/14/2020 16:45,129
WAF1A,9/14/2020 17:00,130
WAF1A,9/14/2020 17:15,132
WAF1A,9/14/2020 17:30,131
WAF1A,9/14/2020 17:45,130
WAF1A,9/14/2020 18:00,128
WAF1A,9/14/2020 18:15,128
WAF1A,9/14/2020 18:30,128
WAF1A,9/14/2020 18:45,128
WAF1A,9/14/2020 19:00,126
WAF1A,9/14/2020 19:15,126
WAF1A,9/14/2020 19:30,125
WAF1A,9/14/2020 19:45,127
WAF1A,9/14/2020 20:00,127
WAF1A,9/14/2020 20:15,125
WAF1A,9/14/2020 20:30,124
WAF1A,9/14/2020 20:45,127
WAF1A,9/14/2020 21:00,125
WAF1A,9/14/2020 21:15,123
WAF1A,9/14/2020 21:30,122
WAF1A,9/14/2020 21:45,121
WAF1A,9/14/2020 22:00,122
WAF1A,9/14/2020 22:15,122
WAF1A,9/14/2020 22:30,119
WAF1A,9/14/2020 22:45,120
WAF1A,9/14/2020 23:00,120
WAF1A,9/14/2020 23:15,119
WAF1A,9/14/2020 23:30,118
WAF1A,9/14/2020 23:45,119
WAF1A,9/15/2020 0:00,119
WAF1A,9/15/2020 0:15,118
WAF1A,9/15/2020 0:30,118
WAF1A,9/15/2020 0:45,119
WAF1A,9/15/2020 1:00,116
WAF1A,9/15/2020 1:15,118
WAF1A,9/15/2020 1:30,119
WAF1A,9/15/2020 1:45,116
WAF1A,9/15/2020 2:00,117
WAF1A,9/15/2020 2:15,119
WAF1A,9/15/2020 2:30,118
WAF1A,9/15/2020 2:45,119
WAF1A,9/15/2020 3:00,116
WAF1A,9/15/2020 3:15,117
WAF1A,9/15/2020 3:30,117
WAF1A,9/15/2020 3:45,119
WAF1A,9/15/2020 4:00,118
WAF1A,9/15/2020 4:15,118
WAF1A,9/15/2020 4:30,121
WAF1A,9/15/2020 4:45,119
WAF1A,9/15/2020 5:00,120
WAF1A,9/15/2020 5:15,122
WAF1A,9/15/2020 5:30,121
WAF1A,9/15/2020 5:45,124
WAF1A,9/15/2020 6:00,124
WAF1A,9/15/2020 6:15,125
WAF1A,9/15/2020 6:30,124
WAF1A,9/15/2020 6:45,125
WAF1A,9/15/2020 7:00,123
WAF1A,9/15/2020 7:15,126
WAF1A,9/15/2020 7:30,125
WAF1A,9/15/2020 7:45,124
WAF1A,9/15/2020 8:00,128
WAF1A,9/15/2020 8:15,128
WAF1A,9/15/2020 8:30,126
WAF1A,9/15/2020 8:45,127
WAF1A,9/15/2020 9:00,128
WAF1A,9/15/2020 9:15,127
WAF1A,9/15/2020 9:30,127
WAF1A,9/15/2020 9:45,198
WAF1A,9/15/2020 10:00,200
WAF1A,9/15/2020 10:15,201
WAF1A,9/15/2020 10:30,200
WAF1A,9/15/2020 10:45,203
WAF1A,9/15/2020 11:00,202
WAF1A,9/15/2020 11:15,203
WAF1A,9/15/2020 11:30,202
WAF1A,9/15/2020 11:45,203
WAF1A,9/15/2020 12:00,206
WAF1A,9/15/2020 12:15,201
WAF1A,9/15/2020 12:30,203
WAF1A,9/15/2020 12:45,200
WAF1A,9/15/2020 13:00,206
WAF1A,9/15/2020 13:15,207
WAF1A,9/15/2020 13:30,204
WAF1A,9/15/2020 13:45,203
WAF1A,9/15/2020 14:00,205
WAF1A,9/15/2020 14:15,204
WAF1A,9/15/2020 14:30,203
WAF1A,9/15/2020 14:45,201
WAF1A,9/15/2020 15:00,28
WAF1A,9/15/2020 15:15,30
WAF1A,9/15/2020 15:30,29
WAF1A,9/15/2020 15:45,28
WAF1A,9/15/2020 16:00,30
WAF1A,9/15/2020 16:15,29
WAF1A,9/15/2020 16:30,29
WAF1A,9/15/2020 16:45,29
WAF1A,9/15/2020 17:00,28
WAF1A,9/15/2020 17:15,29
WAF1A,9/15/2020 17:30,29
WAF1A,9/15/2020 17:45,29
WAF1A,9/15/2020 18:00,28
WAF1A,9/15/2020 18:15,28
WAF1A,9/15/2020 18:30,27
WAF1A,9/15/2020 18:45,28
WAF1A,9/15/2020 19:00,27
WAF1A,9/15/2020 19:15,28
WAF1A,9/15/2020 19:30,28
WAF1A,9/15/2020 19:45,27
WAF1A,9/15/2020 20:00,28
WAF1A,9/15/2020 20:15,29
WAF1A,9/15/2020 20:30,31
WAF1A,9/15/2020 20:45,30
WAF1A,9/15/2020 21:00,30
WAF1A,9/15/2020 21:15,30
WAF1A,9/15/2020 21:30,28
WAF1A,9/15/2020 21:45,30
WAF1A,9/15/2020 22:00,30
WAF1A,9/15/2020 22:15,29
WAF1A,9/15/2020 22:30,29
WAF1A,9/15/2020 22:45,29
WAF1A,9/15/2020 23:00,29
WAF1A,9/15/2020 23:15,28
WAF1A,9/15/2020 23:30,28
WAF1A,9/15/2020 23:45,27
WAF1A,9/16/2020 0:00,27
WAF1A,9/16/2020 0:15,27
WAF1A,9/16/2020 0:30,27
WAF1A,9/16/2020 0:45,26
WAF1A,9/16/2020 1:00,26
WAF1A,9/16/2020 1:15,25
WAF1A,9/16/2020 1:30,26
WAF1A,9/16/2020 1:45,25
WAF1A,9/16/2020 2:00,25
WAF1A,9/16/2020 2:15,25
WAF1A,9/16/2020 2:30,25
WAF1A,9/16/2020 2:45,24
WAF1A,9/16/2020 3:00,25
WAF1A,9/16/2020 3:15,25
WAF1A,9/16/2020 3:30,25
WAF1A,9/16/2020 3:45,25
WAF1A,9/16/2020 4:00,25
WAF1A,9/16/2020 4:15,25
WAF1A,9/16/2020 4:30,25
WAF1A,9/16/2020 4:45,24
WAF1A,9/16/2020 5:00,24
WAF1A,9/16/2020 5:15,25
WAF1A,9/16/2020 5:30,24
WAF1A,9/16/2020 5:45,24
WAF1A,9/16/2020 6:00,24
WAF1A,9/16/2020 6:15,25
WAF1A,9/16/2020 6:30,24
WAF1A,9/16/2020 6:45,24
WAF1A,9/16/2020 7:00,25
WAF1A,9/16/2020 7:15,25
WAF1A,9/16/2020 7:30,24
WAF1A,9/16/2020 7:45,25
WAF1A,9/16/2020 8:00,25
WAF1A,9/16/2020 8:15,26
WAF1A,9/16/2020 8:30,26
WAF1A,9/16/2020 8:45,26
WAF1A,9/16/2020 9:00,28
WAF1A,9/16/2020 9:15,27
WAF1A,9/16/2020 9:30,27
WAF1A,9/16/2020 9:45,27
WAF1A,9/16/2020 10:00,27
WAF1A,9/16/2020 10:15,29
WAF1A,9/16/2020 10:30,28
WAF1A,9/16/2020 10:45,28
WAF1A,9/16/2020 11:00,28
WAF1A,9/16/2020 11:15,28
WAF1A,9/16/2020 11:30,31
WAF1A,9/16/2020 11:45,29
WAF1A,9/16/2020 12:00,29
WAF1A,9/16/2020 12:15,30
WAF1A,9/16/2020 12:30,31
WAF1A,9/16/2020 12:45,29
WAF1A,9/16/2020 13:00,29
WAF1A,9/16/2020 13:15,32
WAF1A,9/16/2020 13:30,31
WAF1A,9/16/2020 13:45,30
WAF1A,9/16/2020 14:00,29
WAF1A,9/16/2020 14:15,30
WAF1A,9/16/2020 14:30,29
WAF1A,9/16/2020 14:45,30
WAF1A,9/16/2020 15:00,30
WAF1A,9/16/2020 15:15,31
WAF1A,9/16/2020 15:30,30
WAF1A,9/16/2020 15:45,29
WAF1A,9/16/2020 16:00,29
WAF1A,9/16/2020 16:15,29
WAF1A,9/16/2020 16:30,30
WAF1A,9/16/2020 16:45,28
WAF1A,9/16/2020 17:00,28
WAF1A,9/16/2020 17:15,28
WAF1A,9/16/2020 17:30,28
WAF1A,9/16/2020 17:45,28
WAF1A,9/16/2020 18:00,29
WAF1A,9/16/2020 18:15,28
WAF1A,9/16/2020 18:30,29
WAF1A,9/16/2020 18:45,28
WAF1A,9/16/2020 19:00,28
WAF1A,9/16/2020 19:15,27
WAF1A,9/16/2020 19:30,30
WAF1A,9/16/2020 19:45,29
WAF1A,9/16/2020 20:00,29
WAF1A,9/16/2020 20:15,29
WAF1A,9/16/2020 20:30,29
WAF1A,9/16/2020 20:45,28
WAF1A,9/16/2020 21:00,29
WAF1A,9/16/2020 21:15,29
WAF1A,9/16/2020 21:30,29
WAF1A,9/16/2020 21:45,30
WAF1A,9/16/2020 22:00,29
WAF1A,9/16/2020 22:15,30
WAF1A,9/16/2020 22:30,30
WAF1A,9/16/2020 22:45,29
WAF1A,9/16/2020 23:00,29
WAF1A,9/16/2020 23:15,29
WAF1A,9/16/2020 23:30,29
WAF1A,9/16/2020 23:45,28
WAF1A,9/17/2020 0:00,27
WAF1A,9/17/2020 0:15,27
WAF1A,9/17/2020 0:30,27
WAF1A,9/17/2020 0:45,27
WAF1A,9/17/2020 1:00,26
WAF1A,9/17/2020 1:15,26
WAF1A,9/17/2020 1:30,25
WAF1A,9/17/2020 1:45,25
WAF1A,9/17/2020 2:00,25
WAF1A,9/17/2020 2:15,25
WAF1A,9/17/2020 2:30,25
WAF1A,9/17/2020 2:45,24
WAF1A,9/17/2020 3:00,25
WAF1A,9/17/2020 3:15,24
WAF1A,9/17/2020 3:30,25
WAF1A,9/17/2020 3:45,24
WAF1A,9/17/2020 4:00,24
WAF1A,9/17/2020 4:15,24
WAF1A,9/17/2020 4:30,24
WAF1A,9/17/2020 4:45,24
WAF1A,9/17/2020 5:00,24
WAF1A,9/17/2020 5:15,25
WAF1A,9/17/2020 5:30,24
WAF1A,9/17/2020 5:45,24
WAF1A,9/17/2020 6:00,24
WAF1A,9/17/2020 6:15,24
WAF1A,9/17/2020 6:30,25
WAF1A,9/17/2020 6:45,25
WAF1A,9/17/2020 7:00,25
WAF1A,9/17/2020 7:15,25
WAF1A,9/17/2020 7:30,25
WAF1A,9/17/2020 7:45,25
WAF1A,9/17/2020 8:00,26
WAF1A,9/17/2020 8:15,25
WAF1A,9/17/2020 8:30,26
WAF1A,9/17/2020 8:45,26
WAF1A,9/17/2020 9:00,28
WAF1A,9/17/2020 9:15,28
WAF1A,9/17/2020 9:30,29
WAF1A,9/17/2020 9:45,30
WAF1A,9/17/2020 10:00,28
WAF1A,9/17/2020 10:15,29
WAF1A,9/17/2020 10:30,31
WAF1A,9/17/2020 10:45,30
WAF1A,9/17/2020 11:00,32
WAF1A,9/17/2020 11:15,33
WAF1A,9/17/2020 11:30,32
WAF1A,9/17/2020 11:45,32
WAF1A,9/17/2020 12:00,32
WAF1A,9/17/2020 12:15,34
WAF1A,9/17/2020 12:30,32
WAF1A,9/17/2020 12:45,30
WAF1A,9/17/2020 13:00,31
WAF1A,9/17/2020 13:15,30
WAF1A,9/17/2020 13:30,32
WAF1A,9/17/2020 13:45,32
WAF1A,9/17/2020 14:00,31
WAF1A,9/17/2020 14:15,32
WAF1A,9/17/2020 14:30,31
WAF1A,9/17/2020 14:45,33
WAF1A,9/17/2020 15:00,31
WAF1A,9/17/2020 15:15,33
WAF1A,9/17/2020 15:30,31
WAF1A,9/17/2020 15:45,31
WAF1A,9/17/2020 16:00,31
WAF1A,9/17/2020 16:15,31
WAF1A,9/17/2020 16:30,30
WAF1A,9/17/2020 16:45,30
WAF1A,9/17/2020 17:00,31
WAF1A,9/17/2020 17:15,30
WAF1A,9/17/2020 17:30,31
WAF1A,9/17/2020 17:45,30
WAF1A,9/17/2020 18:00,30
WAF1A,9/17/2020 18:15,29
WAF1A,9/17/2020 18:30,30
WAF1A,9/17/2020 18:45,30
WAF1A,9/17/2020 19:00,29
WAF1A,9/17/2020 19:15,29
WAF1A,9/17/2020 19:30,30
WAF1A,9/17/2020 19:45,29
WAF1A,9/17/2020 20:00,30
WAF1A,9/17/2020 20:15,30
WAF1A,9/17/2020 20:30,29
WAF1A,9/17/2020 20:45,30
WAF1A,9/17/2020 21:00,29
WAF1A,9/17/2020 21:15,30
WAF1A,9/17/2020 21:30,30
WAF1A,9/17/2020 21:45,29
WAF1A,9/17/2020 22:00,30
WAF1A,9/17/2020 22:15,30
WAF1A,9/17/2020 22:30,29
WAF1A,9/17/2020 22:45,29
WAF1A,9/17/2020 23:00,28
WAF1A,9/17/2020 23:15,29
WAF1A,9/17/2020 23:30,27
WAF1A,9/17/2020 23:45,27
WAF1A,9/18/2020 0:00,28
WAF7A,9/10/2020 13:15,0
WAF7A,9/10/2020 13:30,0
WAF7A,9/10/2020 13:45,0
WAF7A,9/10/2020 14:00,0
WAF7A,9/10/2020 14:15,0
WAF7A,9/10/2020 14:30,0
WAF7A,9/10/2020 14:45,0
WAF7A,9/10/2020 15:00,0
WAF7A,9/10/2020 15:15,0
WAF7A,9/10/2020 15:30,0
WAF7A,9/10/2020 15:45,0
WAF7A,9/10/2020 16:00,0
WAF7A,9/10/2020 16:15,0
WAF7A,9/10/2020 16:30,0
WAF7A,9/10/2020 16:45,0
WAF7A,9/10/2020 17:00,0
WAF7A,9/10/2020 17:15,0
WAF7A,9/10/2020 17:30,0
WAF7A,9/10/2020 17:45,0
